Test Case ID,Product,Folder,Capability,Domain,Flow,Test Type,Scenario,Preconditions,Steps,Expected Result,Priority,Sample Data
IOS-NOT-00020,iOS,notifications,notifications,Enterprise,Offline -> Sync -> Resolve,UI,Escalate iOS notifications,iOS access and test data available,"1. Open notifications.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-NOT-00021,iOS,notifications,notifications,FinTech,Permission -> Action -> Persist,Security,Clone iOS notifications,iOS access and test data available,"1. Open notifications.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-NOT-00022,iOS,notifications,notifications,Enterprise,Launch -> Authenticate -> Use -> Logout,Regression,Approve iOS notifications,iOS access and test data available,"1. Open notifications.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-NOT-00023,iOS,notifications,notifications,Healthcare,Push -> Open -> Verify,Security,Validate iOS notifications,iOS access and test data available,"1. Open notifications.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-NOT-00024,iOS,notifications,notifications,Consumer,Launch -> Authenticate -> Use -> Logout,Functional,Approve iOS notifications,iOS access and test data available,"1. Open notifications.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-NOT-00025,iOS,notifications,notifications,FinTech,Permission -> Action -> Persist,Performance,Reject iOS notifications,iOS access and test data available,"1. Open notifications.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-NOT-00026,iOS,notifications,notifications,Consumer,Push -> Open -> Verify,UI,Restore iOS notifications,iOS access and test data available,"1. Open notifications.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-NOT-00027,iOS,notifications,notifications,Consumer,Permission -> Action -> Persist,UI,Approve iOS notifications,iOS access and test data available,"1. Open notifications.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-NOT-00028,iOS,notifications,notifications,Enterprise,Permission -> Action -> Persist,Security,Create iOS notifications,iOS access and test data available,"1. Open notifications.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-NOT-00029,iOS,notifications,notifications,Healthcare,Permission -> Action -> Persist,Functional,Approve iOS notifications,iOS access and test data available,"1. Open notifications.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-NOT-00030,iOS,notifications,notifications,Healthcare,Permission -> Action -> Persist,Performance,Search iOS notifications,iOS access and test data available,"1. Open notifications.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-NOT-00031,iOS,notifications,notifications,Consumer,Launch -> Authenticate -> Use -> Logout,Regression,Archive iOS notifications,iOS access and test data available,"1. Open notifications.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-NOT-00032,iOS,notifications,notifications,FinTech,Push -> Open -> Verify,Accessibility,Approve iOS notifications,iOS access and test data available,"1. Open notifications.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-NOT-00033,iOS,notifications,notifications,Enterprise,Offline -> Sync -> Resolve,Regression,Clone iOS notifications,iOS access and test data available,"1. Open notifications.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-NOT-00034,iOS,notifications,notifications,FinTech,Offline -> Sync -> Resolve,Integration,Create iOS notifications,iOS access and test data available,"1. Open notifications.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-NOT-00035,iOS,notifications,notifications,Enterprise,Offline -> Sync -> Resolve,Accessibility,Approve iOS notifications,iOS access and test data available,"1. Open notifications.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-NOT-00036,iOS,notifications,notifications,Consumer,Launch -> Authenticate -> Use -> Logout,Regression,Restore iOS notifications,iOS access and test data available,"1. Open notifications.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-NOT-00037,iOS,notifications,notifications,Consumer,Launch -> Authenticate -> Use -> Logout,Regression,Search iOS notifications,iOS access and test data available,"1. Open notifications.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-NOT-00038,iOS,notifications,notifications,Enterprise,Offline -> Sync -> Resolve,Functional,Restore iOS notifications,iOS access and test data available,"1. Open notifications.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-NOT-00039,iOS,notifications,notifications,FinTech,Offline -> Sync -> Resolve,Regression,Escalate iOS notifications,iOS access and test data available,"1. Open notifications.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-NOT-00040,iOS,notifications,notifications,Consumer,Launch -> Authenticate -> Use -> Logout,Integration,Edit iOS notifications,iOS access and test data available,"1. Open notifications.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-NOT-00041,iOS,notifications,notifications,Healthcare,Push -> Open -> Verify,Security,Delete iOS notifications,iOS access and test data available,"1. Open notifications.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-NOT-00042,iOS,notifications,notifications,Healthcare,Offline -> Sync -> Resolve,Security,Archive iOS notifications,iOS access and test data available,"1. Open notifications.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-NOT-00043,iOS,notifications,notifications,Healthcare,Offline -> Sync -> Resolve,Integration,Update iOS notifications,iOS access and test data available,"1. Open notifications.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-NOT-00044,iOS,notifications,notifications,Enterprise,Push -> Open -> Verify,Integration,Edit iOS notifications,iOS access and test data available,"1. Open notifications.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-NOT-00045,iOS,notifications,notifications,FinTech,Permission -> Action -> Persist,Functional,Reject iOS notifications,iOS access and test data available,"1. Open notifications.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-NOT-00046,iOS,notifications,notifications,Healthcare,Push -> Open -> Verify,Performance,Escalate iOS notifications,iOS access and test data available,"1. Open notifications.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-NOT-00047,iOS,notifications,notifications,Consumer,Offline -> Sync -> Resolve,UI,Edit iOS notifications,iOS access and test data available,"1. Open notifications.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-NOT-00048,iOS,notifications,notifications,Enterprise,Offline -> Sync -> Resolve,Accessibility,Edit iOS notifications,iOS access and test data available,"1. Open notifications.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-NOT-00049,iOS,notifications,notifications,FinTech,Launch -> Authenticate -> Use -> Logout,Accessibility,Archive iOS notifications,iOS access and test data available,"1. Open notifications.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-NOT-00050,iOS,notifications,notifications,Enterprise,Offline -> Sync -> Resolve,UI,Approve iOS notifications,iOS access and test data available,"1. Open notifications.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-NOT-00051,iOS,notifications,notifications,Enterprise,Push -> Open -> Verify,Performance,Route iOS notifications,iOS access and test data available,"1. Open notifications.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-NOT-00052,iOS,notifications,notifications,FinTech,Launch -> Authenticate -> Use -> Logout,Performance,Update iOS notifications,iOS access and test data available,"1. Open notifications.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-NOT-00053,iOS,notifications,notifications,FinTech,Push -> Open -> Verify,Integration,Edit iOS notifications,iOS access and test data available,"1. Open notifications.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-NOT-00054,iOS,notifications,notifications,Consumer,Permission -> Action -> Persist,Regression,Clone iOS notifications,iOS access and test data available,"1. Open notifications.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-NOT-00055,iOS,notifications,notifications,Consumer,Offline -> Sync -> Resolve,Security,Edit iOS notifications,iOS access and test data available,"1. Open notifications.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-NOT-00056,iOS,notifications,notifications,FinTech,Push -> Open -> Verify,Security,Update iOS notifications,iOS access and test data available,"1. Open notifications.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-NOT-00057,iOS,notifications,notifications,Consumer,Permission -> Action -> Persist,Functional,Reject iOS notifications,iOS access and test data available,"1. Open notifications.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-NOT-00058,iOS,notifications,notifications,Consumer,Offline -> Sync -> Resolve,Integration,Delete iOS notifications,iOS access and test data available,"1. Open notifications.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-NOT-00059,iOS,notifications,notifications,FinTech,Launch -> Authenticate -> Use -> Logout,UI,Archive iOS notifications,iOS access and test data available,"1. Open notifications.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-NOT-00060,iOS,notifications,notifications,Enterprise,Push -> Open -> Verify,Regression,Restore iOS notifications,iOS access and test data available,"1. Open notifications.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-NOT-00061,iOS,notifications,notifications,FinTech,Push -> Open -> Verify,Security,Submit iOS notifications,iOS access and test data available,"1. Open notifications.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-NOT-00062,iOS,notifications,notifications,FinTech,Push -> Open -> Verify,Integration,Delete iOS notifications,iOS access and test data available,"1. Open notifications.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-NOT-00063,iOS,notifications,notifications,Consumer,Offline -> Sync -> Resolve,Integration,Approve iOS notifications,iOS access and test data available,"1. Open notifications.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-NOT-00064,iOS,notifications,notifications,Healthcare,Permission -> Action -> Persist,Performance,Create iOS notifications,iOS access and test data available,"1. Open notifications.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-NOT-00065,iOS,notifications,notifications,Consumer,Launch -> Authenticate -> Use -> Logout,Performance,Validate iOS notifications,iOS access and test data available,"1. Open notifications.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-NOT-00066,iOS,notifications,notifications,Healthcare,Push -> Open -> Verify,Integration,Route iOS notifications,iOS access and test data available,"1. Open notifications.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-NOT-00067,iOS,notifications,notifications,Consumer,Push -> Open -> Verify,Accessibility,Search iOS notifications,iOS access and test data available,"1. Open notifications.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-NOT-00068,iOS,notifications,notifications,Consumer,Launch -> Authenticate -> Use -> Logout,Accessibility,Validate iOS notifications,iOS access and test data available,"1. Open notifications.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-NOT-00069,iOS,notifications,notifications,Consumer,Offline -> Sync -> Resolve,Accessibility,Reject iOS notifications,iOS access and test data available,"1. Open notifications.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-NOT-00070,iOS,notifications,notifications,Enterprise,Launch -> Authenticate -> Use -> Logout,Security,Route iOS notifications,iOS access and test data available,"1. Open notifications.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-NOT-00071,iOS,notifications,notifications,Enterprise,Launch -> Authenticate -> Use -> Logout,Security,Create iOS notifications,iOS access and test data available,"1. Open notifications.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-NOT-00072,iOS,notifications,notifications,Enterprise,Offline -> Sync -> Resolve,Functional,Update iOS notifications,iOS access and test data available,"1. Open notifications.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-NOT-00073,iOS,notifications,notifications,Enterprise,Launch -> Authenticate -> Use -> Logout,UI,Edit iOS notifications,iOS access and test data available,"1. Open notifications.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-NOT-00074,iOS,notifications,notifications,Consumer,Push -> Open -> Verify,Security,Delete iOS notifications,iOS access and test data available,"1. Open notifications.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-NOT-00075,iOS,notifications,notifications,Healthcare,Offline -> Sync -> Resolve,UI,Validate iOS notifications,iOS access and test data available,"1. Open notifications.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-NOT-00076,iOS,notifications,notifications,Consumer,Push -> Open -> Verify,Accessibility,Escalate iOS notifications,iOS access and test data available,"1. Open notifications.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-NOT-00077,iOS,notifications,notifications,FinTech,Offline -> Sync -> Resolve,Regression,Update iOS notifications,iOS access and test data available,"1. Open notifications.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-NOT-00078,iOS,notifications,notifications,Healthcare,Launch -> Authenticate -> Use -> Logout,Integration,Validate iOS notifications,iOS access and test data available,"1. Open notifications.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-NOT-00079,iOS,notifications,notifications,Enterprise,Push -> Open -> Verify,Regression,Escalate iOS notifications,iOS access and test data available,"1. Open notifications.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-NOT-00080,iOS,notifications,notifications,Enterprise,Offline -> Sync -> Resolve,UI,Update iOS notifications,iOS access and test data available,"1. Open notifications.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-NOT-00081,iOS,notifications,notifications,Consumer,Push -> Open -> Verify,Regression,Validate iOS notifications,iOS access and test data available,"1. Open notifications.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-NOT-00082,iOS,notifications,notifications,FinTech,Launch -> Authenticate -> Use -> Logout,Accessibility,Edit iOS notifications,iOS access and test data available,"1. Open notifications.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-NOT-00083,iOS,notifications,notifications,Healthcare,Push -> Open -> Verify,Performance,Approve iOS notifications,iOS access and test data available,"1. Open notifications.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-NOT-00084,iOS,notifications,notifications,FinTech,Offline -> Sync -> Resolve,Performance,Escalate iOS notifications,iOS access and test data available,"1. Open notifications.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-NOT-00085,iOS,notifications,notifications,FinTech,Push -> Open -> Verify,Integration,Archive iOS notifications,iOS access and test data available,"1. Open notifications.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-NOT-00086,iOS,notifications,notifications,Healthcare,Permission -> Action -> Persist,Accessibility,Search iOS notifications,iOS access and test data available,"1. Open notifications.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-NOT-00087,iOS,notifications,notifications,FinTech,Push -> Open -> Verify,Accessibility,Escalate iOS notifications,iOS access and test data available,"1. Open notifications.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-NOT-00088,iOS,notifications,notifications,FinTech,Launch -> Authenticate -> Use -> Logout,UI,Archive iOS notifications,iOS access and test data available,"1. Open notifications.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-NOT-00089,iOS,notifications,notifications,Enterprise,Push -> Open -> Verify,Performance,Archive iOS notifications,iOS access and test data available,"1. Open notifications.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
