Test Case ID,Product,Folder,Capability,Domain,Flow,Test Type,Scenario,Preconditions,Steps,Expected Result,Priority,Sample Data
WEB-ACC-00014,WebApps,accessibility,accessibility,Retail,Render -> Interact -> Persist -> Report,Functional,Search WebApps accessibility,WebApps access and test data available,"1. Open accessibility.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-ACC-00015,WebApps,accessibility,accessibility,Marketplace,Open -> Authenticate -> Use -> Close,UI,Edit WebApps accessibility,WebApps access and test data available,"1. Open accessibility.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-ACC-00016,WebApps,accessibility,accessibility,SaaS,Open -> Authenticate -> Use -> Close,UI,Reject WebApps accessibility,WebApps access and test data available,"1. Open accessibility.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-ACC-00017,WebApps,accessibility,accessibility,Marketplace,Browse -> Add -> Checkout -> Confirm,Regression,Update WebApps accessibility,WebApps access and test data available,"1. Open accessibility.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-ACC-00018,WebApps,accessibility,accessibility,Marketplace,Open -> Authenticate -> Use -> Close,Accessibility,Restore WebApps accessibility,WebApps access and test data available,"1. Open accessibility.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-ACC-00019,WebApps,accessibility,accessibility,Media,Open -> Authenticate -> Use -> Close,Accessibility,Escalate WebApps accessibility,WebApps access and test data available,"1. Open accessibility.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-ACC-00020,WebApps,accessibility,accessibility,Retail,Render -> Interact -> Persist -> Report,Integration,Clone WebApps accessibility,WebApps access and test data available,"1. Open accessibility.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-ACC-00021,WebApps,accessibility,accessibility,SaaS,Open -> Authenticate -> Use -> Close,Functional,Create WebApps accessibility,WebApps access and test data available,"1. Open accessibility.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-ACC-00022,WebApps,accessibility,accessibility,SaaS,Browse -> Add -> Checkout -> Confirm,Performance,Restore WebApps accessibility,WebApps access and test data available,"1. Open accessibility.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-ACC-00023,WebApps,accessibility,accessibility,Media,Browse -> Add -> Checkout -> Confirm,Accessibility,Delete WebApps accessibility,WebApps access and test data available,"1. Open accessibility.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-ACC-00024,WebApps,accessibility,accessibility,Media,Render -> Interact -> Persist -> Report,Security,Search WebApps accessibility,WebApps access and test data available,"1. Open accessibility.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-ACC-00025,WebApps,accessibility,accessibility,Marketplace,Browse -> Add -> Checkout -> Confirm,Functional,Approve WebApps accessibility,WebApps access and test data available,"1. Open accessibility.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-ACC-00026,WebApps,accessibility,accessibility,Media,Browse -> Add -> Checkout -> Confirm,Accessibility,Edit WebApps accessibility,WebApps access and test data available,"1. Open accessibility.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-ACC-00027,WebApps,accessibility,accessibility,Media,Open -> Authenticate -> Use -> Close,Performance,Clone WebApps accessibility,WebApps access and test data available,"1. Open accessibility.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-ACC-00028,WebApps,accessibility,accessibility,Marketplace,Browse -> Add -> Checkout -> Confirm,Integration,Reject WebApps accessibility,WebApps access and test data available,"1. Open accessibility.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-ACC-00029,WebApps,accessibility,accessibility,SaaS,Render -> Interact -> Persist -> Report,Accessibility,Route WebApps accessibility,WebApps access and test data available,"1. Open accessibility.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-ACC-00030,WebApps,accessibility,accessibility,Retail,Browse -> Add -> Checkout -> Confirm,Integration,Approve WebApps accessibility,WebApps access and test data available,"1. Open accessibility.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-ACC-00031,WebApps,accessibility,accessibility,Retail,Open -> Authenticate -> Use -> Close,Security,Escalate WebApps accessibility,WebApps access and test data available,"1. Open accessibility.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-ACC-00032,WebApps,accessibility,accessibility,Retail,Render -> Interact -> Persist -> Report,Regression,Submit WebApps accessibility,WebApps access and test data available,"1. Open accessibility.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-ACC-00033,WebApps,accessibility,accessibility,Retail,Render -> Interact -> Persist -> Report,Integration,Escalate WebApps accessibility,WebApps access and test data available,"1. Open accessibility.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-ACC-00034,WebApps,accessibility,accessibility,Retail,Open -> Authenticate -> Use -> Close,Functional,Clone WebApps accessibility,WebApps access and test data available,"1. Open accessibility.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-ACC-00035,WebApps,accessibility,accessibility,Retail,Render -> Interact -> Persist -> Report,Integration,Validate WebApps accessibility,WebApps access and test data available,"1. Open accessibility.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-ACC-00036,WebApps,accessibility,accessibility,SaaS,Open -> Authenticate -> Use -> Close,Accessibility,Delete WebApps accessibility,WebApps access and test data available,"1. Open accessibility.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-ACC-00037,WebApps,accessibility,accessibility,SaaS,Browse -> Add -> Checkout -> Confirm,Performance,Search WebApps accessibility,WebApps access and test data available,"1. Open accessibility.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-ACC-00038,WebApps,accessibility,accessibility,SaaS,Render -> Interact -> Persist -> Report,Integration,Route WebApps accessibility,WebApps access and test data available,"1. Open accessibility.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-ACC-00039,WebApps,accessibility,accessibility,Media,Open -> Authenticate -> Use -> Close,Regression,Approve WebApps accessibility,WebApps access and test data available,"1. Open accessibility.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-ACC-00040,WebApps,accessibility,accessibility,Media,Open -> Authenticate -> Use -> Close,Regression,Archive WebApps accessibility,WebApps access and test data available,"1. Open accessibility.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-ACC-00041,WebApps,accessibility,accessibility,Marketplace,Open -> Authenticate -> Use -> Close,UI,Validate WebApps accessibility,WebApps access and test data available,"1. Open accessibility.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-ACC-00042,WebApps,accessibility,accessibility,Retail,Browse -> Add -> Checkout -> Confirm,UI,Approve WebApps accessibility,WebApps access and test data available,"1. Open accessibility.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-ACC-00043,WebApps,accessibility,accessibility,SaaS,Open -> Authenticate -> Use -> Close,Accessibility,Route WebApps accessibility,WebApps access and test data available,"1. Open accessibility.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-ACC-00044,WebApps,accessibility,accessibility,Retail,Render -> Interact -> Persist -> Report,Functional,Archive WebApps accessibility,WebApps access and test data available,"1. Open accessibility.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-ACC-00045,WebApps,accessibility,accessibility,Marketplace,Render -> Interact -> Persist -> Report,UI,Validate WebApps accessibility,WebApps access and test data available,"1. Open accessibility.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-ACC-00046,WebApps,accessibility,accessibility,Retail,Render -> Interact -> Persist -> Report,UI,Submit WebApps accessibility,WebApps access and test data available,"1. Open accessibility.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-ACC-00047,WebApps,accessibility,accessibility,Retail,Browse -> Add -> Checkout -> Confirm,Accessibility,Reject WebApps accessibility,WebApps access and test data available,"1. Open accessibility.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-ACC-00048,WebApps,accessibility,accessibility,Media,Browse -> Add -> Checkout -> Confirm,Integration,Submit WebApps accessibility,WebApps access and test data available,"1. Open accessibility.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-ACC-00049,WebApps,accessibility,accessibility,Retail,Browse -> Add -> Checkout -> Confirm,Security,Edit WebApps accessibility,WebApps access and test data available,"1. Open accessibility.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-ACC-00050,WebApps,accessibility,accessibility,Marketplace,Render -> Interact -> Persist -> Report,Functional,Submit WebApps accessibility,WebApps access and test data available,"1. Open accessibility.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-ACC-00051,WebApps,accessibility,accessibility,Media,Open -> Authenticate -> Use -> Close,Integration,Validate WebApps accessibility,WebApps access and test data available,"1. Open accessibility.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-ACC-00052,WebApps,accessibility,accessibility,Retail,Open -> Authenticate -> Use -> Close,UI,Route WebApps accessibility,WebApps access and test data available,"1. Open accessibility.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-ACC-00053,WebApps,accessibility,accessibility,Marketplace,Browse -> Add -> Checkout -> Confirm,Integration,Restore WebApps accessibility,WebApps access and test data available,"1. Open accessibility.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-ACC-00054,WebApps,accessibility,accessibility,Marketplace,Render -> Interact -> Persist -> Report,Security,Update WebApps accessibility,WebApps access and test data available,"1. Open accessibility.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-ACC-00055,WebApps,accessibility,accessibility,SaaS,Render -> Interact -> Persist -> Report,UI,Update WebApps accessibility,WebApps access and test data available,"1. Open accessibility.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-ACC-00056,WebApps,accessibility,accessibility,SaaS,Browse -> Add -> Checkout -> Confirm,Functional,Validate WebApps accessibility,WebApps access and test data available,"1. Open accessibility.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-ACC-00057,WebApps,accessibility,accessibility,SaaS,Browse -> Add -> Checkout -> Confirm,Accessibility,Clone WebApps accessibility,WebApps access and test data available,"1. Open accessibility.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-ACC-00058,WebApps,accessibility,accessibility,SaaS,Open -> Authenticate -> Use -> Close,Regression,Create WebApps accessibility,WebApps access and test data available,"1. Open accessibility.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-ACC-00059,WebApps,accessibility,accessibility,Retail,Browse -> Add -> Checkout -> Confirm,Performance,Create WebApps accessibility,WebApps access and test data available,"1. Open accessibility.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-ACC-00060,WebApps,accessibility,accessibility,Media,Browse -> Add -> Checkout -> Confirm,Performance,Update WebApps accessibility,WebApps access and test data available,"1. Open accessibility.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-ACC-00061,WebApps,accessibility,accessibility,SaaS,Open -> Authenticate -> Use -> Close,UI,Archive WebApps accessibility,WebApps access and test data available,"1. Open accessibility.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-ACC-00062,WebApps,accessibility,accessibility,SaaS,Browse -> Add -> Checkout -> Confirm,UI,Clone WebApps accessibility,WebApps access and test data available,"1. Open accessibility.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-ACC-00063,WebApps,accessibility,accessibility,Media,Render -> Interact -> Persist -> Report,Performance,Clone WebApps accessibility,WebApps access and test data available,"1. Open accessibility.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-ACC-00064,WebApps,accessibility,accessibility,Retail,Render -> Interact -> Persist -> Report,Integration,Clone WebApps accessibility,WebApps access and test data available,"1. Open accessibility.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-ACC-00065,WebApps,accessibility,accessibility,Marketplace,Browse -> Add -> Checkout -> Confirm,Regression,Escalate WebApps accessibility,WebApps access and test data available,"1. Open accessibility.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-ACC-00066,WebApps,accessibility,accessibility,Media,Open -> Authenticate -> Use -> Close,Performance,Update WebApps accessibility,WebApps access and test data available,"1. Open accessibility.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-ACC-00067,WebApps,accessibility,accessibility,Retail,Open -> Authenticate -> Use -> Close,Security,Create WebApps accessibility,WebApps access and test data available,"1. Open accessibility.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-ACC-00068,WebApps,accessibility,accessibility,Marketplace,Browse -> Add -> Checkout -> Confirm,Regression,Restore WebApps accessibility,WebApps access and test data available,"1. Open accessibility.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-ACC-00069,WebApps,accessibility,accessibility,Media,Browse -> Add -> Checkout -> Confirm,UI,Clone WebApps accessibility,WebApps access and test data available,"1. Open accessibility.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-ACC-00070,WebApps,accessibility,accessibility,Marketplace,Render -> Interact -> Persist -> Report,Performance,Edit WebApps accessibility,WebApps access and test data available,"1. Open accessibility.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-ACC-00071,WebApps,accessibility,accessibility,Marketplace,Open -> Authenticate -> Use -> Close,Performance,Approve WebApps accessibility,WebApps access and test data available,"1. Open accessibility.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-ACC-00072,WebApps,accessibility,accessibility,Marketplace,Render -> Interact -> Persist -> Report,Functional,Create WebApps accessibility,WebApps access and test data available,"1. Open accessibility.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-ACC-00073,WebApps,accessibility,accessibility,Retail,Render -> Interact -> Persist -> Report,Regression,Escalate WebApps accessibility,WebApps access and test data available,"1. Open accessibility.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-ACC-00074,WebApps,accessibility,accessibility,Marketplace,Open -> Authenticate -> Use -> Close,Functional,Submit WebApps accessibility,WebApps access and test data available,"1. Open accessibility.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-ACC-00075,WebApps,accessibility,accessibility,SaaS,Browse -> Add -> Checkout -> Confirm,Integration,Approve WebApps accessibility,WebApps access and test data available,"1. Open accessibility.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-ACC-00076,WebApps,accessibility,accessibility,Media,Render -> Interact -> Persist -> Report,Security,Archive WebApps accessibility,WebApps access and test data available,"1. Open accessibility.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-ACC-00077,WebApps,accessibility,accessibility,Media,Open -> Authenticate -> Use -> Close,Accessibility,Submit WebApps accessibility,WebApps access and test data available,"1. Open accessibility.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-ACC-00078,WebApps,accessibility,accessibility,Marketplace,Render -> Interact -> Persist -> Report,Integration,Approve WebApps accessibility,WebApps access and test data available,"1. Open accessibility.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-ACC-00079,WebApps,accessibility,accessibility,Retail,Open -> Authenticate -> Use -> Close,Regression,Submit WebApps accessibility,WebApps access and test data available,"1. Open accessibility.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-ACC-00080,WebApps,accessibility,accessibility,Media,Render -> Interact -> Persist -> Report,Performance,Clone WebApps accessibility,WebApps access and test data available,"1. Open accessibility.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-ACC-00081,WebApps,accessibility,accessibility,Marketplace,Browse -> Add -> Checkout -> Confirm,Functional,Escalate WebApps accessibility,WebApps access and test data available,"1. Open accessibility.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-ACC-00082,WebApps,accessibility,accessibility,Marketplace,Render -> Interact -> Persist -> Report,Regression,Route WebApps accessibility,WebApps access and test data available,"1. Open accessibility.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-ACC-00083,WebApps,accessibility,accessibility,Media,Render -> Interact -> Persist -> Report,Security,Approve WebApps accessibility,WebApps access and test data available,"1. Open accessibility.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-ACC-00084,WebApps,accessibility,accessibility,Media,Open -> Authenticate -> Use -> Close,Performance,Submit WebApps accessibility,WebApps access and test data available,"1. Open accessibility.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-ACC-00085,WebApps,accessibility,accessibility,Media,Browse -> Add -> Checkout -> Confirm,Security,Clone WebApps accessibility,WebApps access and test data available,"1. Open accessibility.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-ACC-00086,WebApps,accessibility,accessibility,SaaS,Open -> Authenticate -> Use -> Close,Performance,Reject WebApps accessibility,WebApps access and test data available,"1. Open accessibility.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
