Test Case ID,Product,Folder,Capability,Domain,Flow,Test Type,Scenario,Preconditions,Steps,Expected Result,Priority,Sample Data
WEB-UI-00015,WebApps,ui,ui,Media,Open -> Authenticate -> Use -> Close,UI,Update WebApps ui,WebApps access and test data available,"1. Open ui.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-UI-00016,WebApps,ui,ui,SaaS,Browse -> Add -> Checkout -> Confirm,Security,Approve WebApps ui,WebApps access and test data available,"1. Open ui.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-UI-00017,WebApps,ui,ui,Marketplace,Browse -> Add -> Checkout -> Confirm,Functional,Route WebApps ui,WebApps access and test data available,"1. Open ui.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-UI-00018,WebApps,ui,ui,Retail,Browse -> Add -> Checkout -> Confirm,UI,Search WebApps ui,WebApps access and test data available,"1. Open ui.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-UI-00019,WebApps,ui,ui,SaaS,Render -> Interact -> Persist -> Report,Security,Archive WebApps ui,WebApps access and test data available,"1. Open ui.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-UI-00020,WebApps,ui,ui,Media,Browse -> Add -> Checkout -> Confirm,Accessibility,Create WebApps ui,WebApps access and test data available,"1. Open ui.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-UI-00021,WebApps,ui,ui,Media,Render -> Interact -> Persist -> Report,Functional,Approve WebApps ui,WebApps access and test data available,"1. Open ui.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-UI-00022,WebApps,ui,ui,Marketplace,Browse -> Add -> Checkout -> Confirm,Accessibility,Archive WebApps ui,WebApps access and test data available,"1. Open ui.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-UI-00023,WebApps,ui,ui,Marketplace,Render -> Interact -> Persist -> Report,Functional,Validate WebApps ui,WebApps access and test data available,"1. Open ui.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-UI-00024,WebApps,ui,ui,Marketplace,Render -> Interact -> Persist -> Report,Accessibility,Edit WebApps ui,WebApps access and test data available,"1. Open ui.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-UI-00025,WebApps,ui,ui,SaaS,Open -> Authenticate -> Use -> Close,Security,Route WebApps ui,WebApps access and test data available,"1. Open ui.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-UI-00026,WebApps,ui,ui,SaaS,Browse -> Add -> Checkout -> Confirm,Functional,Delete WebApps ui,WebApps access and test data available,"1. Open ui.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-UI-00027,WebApps,ui,ui,Marketplace,Browse -> Add -> Checkout -> Confirm,Accessibility,Delete WebApps ui,WebApps access and test data available,"1. Open ui.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-UI-00028,WebApps,ui,ui,Media,Open -> Authenticate -> Use -> Close,Security,Restore WebApps ui,WebApps access and test data available,"1. Open ui.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-UI-00029,WebApps,ui,ui,Retail,Render -> Interact -> Persist -> Report,UI,Submit WebApps ui,WebApps access and test data available,"1. Open ui.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-UI-00030,WebApps,ui,ui,SaaS,Browse -> Add -> Checkout -> Confirm,Regression,Route WebApps ui,WebApps access and test data available,"1. Open ui.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-UI-00031,WebApps,ui,ui,Marketplace,Browse -> Add -> Checkout -> Confirm,UI,Edit WebApps ui,WebApps access and test data available,"1. Open ui.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-UI-00032,WebApps,ui,ui,Marketplace,Open -> Authenticate -> Use -> Close,UI,Archive WebApps ui,WebApps access and test data available,"1. Open ui.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-UI-00033,WebApps,ui,ui,Marketplace,Render -> Interact -> Persist -> Report,UI,Edit WebApps ui,WebApps access and test data available,"1. Open ui.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-UI-00034,WebApps,ui,ui,Media,Browse -> Add -> Checkout -> Confirm,UI,Edit WebApps ui,WebApps access and test data available,"1. Open ui.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-UI-00035,WebApps,ui,ui,Retail,Render -> Interact -> Persist -> Report,UI,Restore WebApps ui,WebApps access and test data available,"1. Open ui.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-UI-00036,WebApps,ui,ui,Retail,Open -> Authenticate -> Use -> Close,Functional,Delete WebApps ui,WebApps access and test data available,"1. Open ui.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-UI-00037,WebApps,ui,ui,Retail,Browse -> Add -> Checkout -> Confirm,Integration,Clone WebApps ui,WebApps access and test data available,"1. Open ui.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-UI-00038,WebApps,ui,ui,SaaS,Render -> Interact -> Persist -> Report,Accessibility,Approve WebApps ui,WebApps access and test data available,"1. Open ui.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-UI-00039,WebApps,ui,ui,Media,Browse -> Add -> Checkout -> Confirm,Security,Delete WebApps ui,WebApps access and test data available,"1. Open ui.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-UI-00040,WebApps,ui,ui,Media,Render -> Interact -> Persist -> Report,Regression,Archive WebApps ui,WebApps access and test data available,"1. Open ui.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-UI-00041,WebApps,ui,ui,Media,Open -> Authenticate -> Use -> Close,Performance,Route WebApps ui,WebApps access and test data available,"1. Open ui.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-UI-00042,WebApps,ui,ui,Media,Render -> Interact -> Persist -> Report,Integration,Reject WebApps ui,WebApps access and test data available,"1. Open ui.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-UI-00043,WebApps,ui,ui,Media,Browse -> Add -> Checkout -> Confirm,Accessibility,Validate WebApps ui,WebApps access and test data available,"1. Open ui.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-UI-00044,WebApps,ui,ui,SaaS,Render -> Interact -> Persist -> Report,Integration,Edit WebApps ui,WebApps access and test data available,"1. Open ui.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-UI-00045,WebApps,ui,ui,Retail,Browse -> Add -> Checkout -> Confirm,Performance,Search WebApps ui,WebApps access and test data available,"1. Open ui.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-UI-00046,WebApps,ui,ui,SaaS,Render -> Interact -> Persist -> Report,Functional,Escalate WebApps ui,WebApps access and test data available,"1. Open ui.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-UI-00047,WebApps,ui,ui,Media,Render -> Interact -> Persist -> Report,Accessibility,Edit WebApps ui,WebApps access and test data available,"1. Open ui.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-UI-00048,WebApps,ui,ui,Media,Browse -> Add -> Checkout -> Confirm,Regression,Submit WebApps ui,WebApps access and test data available,"1. Open ui.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-UI-00049,WebApps,ui,ui,Marketplace,Render -> Interact -> Persist -> Report,Accessibility,Create WebApps ui,WebApps access and test data available,"1. Open ui.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-UI-00050,WebApps,ui,ui,SaaS,Browse -> Add -> Checkout -> Confirm,Regression,Reject WebApps ui,WebApps access and test data available,"1. Open ui.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-UI-00051,WebApps,ui,ui,SaaS,Render -> Interact -> Persist -> Report,Functional,Delete WebApps ui,WebApps access and test data available,"1. Open ui.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-UI-00052,WebApps,ui,ui,Retail,Render -> Interact -> Persist -> Report,Security,Approve WebApps ui,WebApps access and test data available,"1. Open ui.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-UI-00053,WebApps,ui,ui,Marketplace,Open -> Authenticate -> Use -> Close,Security,Submit WebApps ui,WebApps access and test data available,"1. Open ui.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-UI-00054,WebApps,ui,ui,Marketplace,Browse -> Add -> Checkout -> Confirm,Functional,Edit WebApps ui,WebApps access and test data available,"1. Open ui.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-UI-00055,WebApps,ui,ui,Marketplace,Browse -> Add -> Checkout -> Confirm,UI,Reject WebApps ui,WebApps access and test data available,"1. Open ui.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-UI-00056,WebApps,ui,ui,Media,Browse -> Add -> Checkout -> Confirm,Security,Clone WebApps ui,WebApps access and test data available,"1. Open ui.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-UI-00057,WebApps,ui,ui,Retail,Browse -> Add -> Checkout -> Confirm,Functional,Escalate WebApps ui,WebApps access and test data available,"1. Open ui.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-UI-00058,WebApps,ui,ui,Media,Browse -> Add -> Checkout -> Confirm,Functional,Update WebApps ui,WebApps access and test data available,"1. Open ui.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-UI-00059,WebApps,ui,ui,SaaS,Render -> Interact -> Persist -> Report,Performance,Approve WebApps ui,WebApps access and test data available,"1. Open ui.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-UI-00060,WebApps,ui,ui,Media,Browse -> Add -> Checkout -> Confirm,Accessibility,Escalate WebApps ui,WebApps access and test data available,"1. Open ui.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-UI-00061,WebApps,ui,ui,Marketplace,Browse -> Add -> Checkout -> Confirm,Regression,Create WebApps ui,WebApps access and test data available,"1. Open ui.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-UI-00062,WebApps,ui,ui,Retail,Render -> Interact -> Persist -> Report,Performance,Create WebApps ui,WebApps access and test data available,"1. Open ui.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-UI-00063,WebApps,ui,ui,Media,Browse -> Add -> Checkout -> Confirm,Integration,Validate WebApps ui,WebApps access and test data available,"1. Open ui.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-UI-00064,WebApps,ui,ui,Retail,Browse -> Add -> Checkout -> Confirm,UI,Delete WebApps ui,WebApps access and test data available,"1. Open ui.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-UI-00065,WebApps,ui,ui,Media,Browse -> Add -> Checkout -> Confirm,Integration,Escalate WebApps ui,WebApps access and test data available,"1. Open ui.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-UI-00066,WebApps,ui,ui,Marketplace,Browse -> Add -> Checkout -> Confirm,Regression,Delete WebApps ui,WebApps access and test data available,"1. Open ui.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-UI-00067,WebApps,ui,ui,Retail,Open -> Authenticate -> Use -> Close,Accessibility,Clone WebApps ui,WebApps access and test data available,"1. Open ui.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-UI-00068,WebApps,ui,ui,Marketplace,Browse -> Add -> Checkout -> Confirm,Performance,Edit WebApps ui,WebApps access and test data available,"1. Open ui.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-UI-00069,WebApps,ui,ui,Media,Open -> Authenticate -> Use -> Close,Performance,Approve WebApps ui,WebApps access and test data available,"1. Open ui.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-UI-00070,WebApps,ui,ui,Retail,Render -> Interact -> Persist -> Report,Integration,Submit WebApps ui,WebApps access and test data available,"1. Open ui.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-UI-00071,WebApps,ui,ui,SaaS,Render -> Interact -> Persist -> Report,Performance,Restore WebApps ui,WebApps access and test data available,"1. Open ui.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-UI-00072,WebApps,ui,ui,Media,Render -> Interact -> Persist -> Report,Accessibility,Create WebApps ui,WebApps access and test data available,"1. Open ui.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-UI-00073,WebApps,ui,ui,Retail,Browse -> Add -> Checkout -> Confirm,Performance,Escalate WebApps ui,WebApps access and test data available,"1. Open ui.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-UI-00074,WebApps,ui,ui,Media,Browse -> Add -> Checkout -> Confirm,Security,Create WebApps ui,WebApps access and test data available,"1. Open ui.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-UI-00075,WebApps,ui,ui,Retail,Render -> Interact -> Persist -> Report,Performance,Edit WebApps ui,WebApps access and test data available,"1. Open ui.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-UI-00076,WebApps,ui,ui,Retail,Open -> Authenticate -> Use -> Close,Functional,Edit WebApps ui,WebApps access and test data available,"1. Open ui.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-UI-00077,WebApps,ui,ui,Retail,Render -> Interact -> Persist -> Report,Performance,Edit WebApps ui,WebApps access and test data available,"1. Open ui.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-UI-00078,WebApps,ui,ui,Media,Open -> Authenticate -> Use -> Close,Functional,Update WebApps ui,WebApps access and test data available,"1. Open ui.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-UI-00079,WebApps,ui,ui,SaaS,Open -> Authenticate -> Use -> Close,Integration,Search WebApps ui,WebApps access and test data available,"1. Open ui.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-UI-00080,WebApps,ui,ui,Marketplace,Render -> Interact -> Persist -> Report,Accessibility,Route WebApps ui,WebApps access and test data available,"1. Open ui.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-UI-00081,WebApps,ui,ui,Media,Open -> Authenticate -> Use -> Close,Security,Clone WebApps ui,WebApps access and test data available,"1. Open ui.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-UI-00082,WebApps,ui,ui,SaaS,Browse -> Add -> Checkout -> Confirm,Integration,Route WebApps ui,WebApps access and test data available,"1. Open ui.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-UI-00083,WebApps,ui,ui,SaaS,Render -> Interact -> Persist -> Report,Performance,Restore WebApps ui,WebApps access and test data available,"1. Open ui.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-UI-00084,WebApps,ui,ui,Marketplace,Render -> Interact -> Persist -> Report,Integration,Validate WebApps ui,WebApps access and test data available,"1. Open ui.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-UI-00085,WebApps,ui,ui,Media,Browse -> Add -> Checkout -> Confirm,Functional,Route WebApps ui,WebApps access and test data available,"1. Open ui.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-UI-00086,WebApps,ui,ui,Marketplace,Render -> Interact -> Persist -> Report,Performance,Reject WebApps ui,WebApps access and test data available,"1. Open ui.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-UI-00087,WebApps,ui,ui,Media,Open -> Authenticate -> Use -> Close,Security,Approve WebApps ui,WebApps access and test data available,"1. Open ui.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-UI-00088,WebApps,ui,ui,Media,Render -> Interact -> Persist -> Report,Regression,Route WebApps ui,WebApps access and test data available,"1. Open ui.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-UI-00089,WebApps,ui,ui,Marketplace,Render -> Interact -> Persist -> Report,Security,Reject WebApps ui,WebApps access and test data available,"1. Open ui.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-UI-00090,WebApps,ui,ui,Media,Open -> Authenticate -> Use -> Close,Accessibility,Escalate WebApps ui,WebApps access and test data available,"1. Open ui.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-UI-00091,WebApps,ui,ui,SaaS,Open -> Authenticate -> Use -> Close,Performance,Restore WebApps ui,WebApps access and test data available,"1. Open ui.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-UI-00092,WebApps,ui,ui,Retail,Open -> Authenticate -> Use -> Close,Functional,Submit WebApps ui,WebApps access and test data available,"1. Open ui.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
