Test Case ID,Platform,Module Group,Module,Domain,E2E Flow,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type,Sample Data
DYN-SUP-00014,Dynamics365,supply_chain,Inventory,Professional Services,Submit -> Validate -> Approve -> Complete,Regression,Route Professional Services Dynamics365 Inventory,User has Dynamics365 access and Professional Services data exists,"1. Open Inventory.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",High,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-SUP-00015,Dynamics365,supply_chain,Inventory,Professional Services,Draft -> Review -> Publish -> Archive,UI,Delete Professional Services Dynamics365 Inventory,User has Dynamics365 access and Professional Services data exists,"1. Open Inventory.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Low,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-SUP-00016,Dynamics365,supply_chain,Inventory,Professional Services,Configure -> Execute -> Verify -> Close,Workflow,Search Professional Services Dynamics365 Inventory,User has Dynamics365 access and Professional Services data exists,"1. Open Inventory.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",High,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-SUP-00017,Dynamics365,supply_chain,Inventory,Public Sector,Create -> Approve -> Post -> Report,Regression,Route Public Sector Dynamics365 Inventory,User has Dynamics365 access and Public Sector data exists,"1. Open Inventory.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Low,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-SUP-00018,Dynamics365,supply_chain,Inventory,Public Sector,Submit -> Validate -> Approve -> Complete,Accessibility,Restore Public Sector Dynamics365 Inventory,User has Dynamics365 access and Public Sector data exists,"1. Open Inventory.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",High,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-SUP-00019,Dynamics365,supply_chain,Inventory,Public Sector,Draft -> Review -> Publish -> Archive,Regression,Route Public Sector Dynamics365 Inventory,User has Dynamics365 access and Public Sector data exists,"1. Open Inventory.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",High,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-SUP-00020,Dynamics365,supply_chain,Inventory,Public Sector,Configure -> Execute -> Verify -> Close,Performance,Approve Public Sector Dynamics365 Inventory,User has Dynamics365 access and Public Sector data exists,"1. Open Inventory.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",High,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-SUP-00021,Dynamics365,supply_chain,Inventory,Finance,Create -> Approve -> Post -> Report,Security,Submit Finance Dynamics365 Inventory,User has Dynamics365 access and Finance data exists,"1. Open Inventory.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Low,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-SUP-00022,Dynamics365,supply_chain,Inventory,Finance,Submit -> Validate -> Approve -> Complete,Performance,Route Finance Dynamics365 Inventory,User has Dynamics365 access and Finance data exists,"1. Open Inventory.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",High,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-SUP-00023,Dynamics365,supply_chain,Inventory,Finance,Draft -> Review -> Publish -> Archive,Accessibility,Route Finance Dynamics365 Inventory,User has Dynamics365 access and Finance data exists,"1. Open Inventory.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Medium,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-SUP-00024,Dynamics365,supply_chain,Inventory,Finance,Configure -> Execute -> Verify -> Close,Performance,Create Finance Dynamics365 Inventory,User has Dynamics365 access and Finance data exists,"1. Open Inventory.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",High,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-SUP-00025,Dynamics365,supply_chain,Inventory,Technology,Create -> Approve -> Post -> Report,Integration,Submit Technology Dynamics365 Inventory,User has Dynamics365 access and Technology data exists,"1. Open Inventory.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",High,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-SUP-00026,Dynamics365,supply_chain,Inventory,Technology,Submit -> Validate -> Approve -> Complete,Regression,Archive Technology Dynamics365 Inventory,User has Dynamics365 access and Technology data exists,"1. Open Inventory.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Low,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-SUP-00027,Dynamics365,supply_chain,Inventory,Technology,Draft -> Review -> Publish -> Archive,Accessibility,Approve Technology Dynamics365 Inventory,User has Dynamics365 access and Technology data exists,"1. Open Inventory.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Medium,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-SUP-00028,Dynamics365,supply_chain,Inventory,Technology,Configure -> Execute -> Verify -> Close,Security,Validate Technology Dynamics365 Inventory,User has Dynamics365 access and Technology data exists,"1. Open Inventory.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Medium,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-SUP-00029,Dynamics365,supply_chain,Warehouse,Retail,Create -> Approve -> Post -> Report,Functional,Route Retail Dynamics365 Warehouse,User has Dynamics365 access and Retail data exists,"1. Open Warehouse.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",High,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-SUP-00030,Dynamics365,supply_chain,Warehouse,Retail,Submit -> Validate -> Approve -> Complete,Integration,Search Retail Dynamics365 Warehouse,User has Dynamics365 access and Retail data exists,"1. Open Warehouse.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Low,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-SUP-00031,Dynamics365,supply_chain,Warehouse,Retail,Draft -> Review -> Publish -> Archive,Functional,Edit Retail Dynamics365 Warehouse,User has Dynamics365 access and Retail data exists,"1. Open Warehouse.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Medium,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-SUP-00032,Dynamics365,supply_chain,Warehouse,Retail,Configure -> Execute -> Verify -> Close,Integration,Clone Retail Dynamics365 Warehouse,User has Dynamics365 access and Retail data exists,"1. Open Warehouse.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Medium,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-SUP-00033,Dynamics365,supply_chain,Warehouse,Manufacturing,Create -> Approve -> Post -> Report,Workflow,Create Manufacturing Dynamics365 Warehouse,User has Dynamics365 access and Manufacturing data exists,"1. Open Warehouse.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Medium,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-SUP-00034,Dynamics365,supply_chain,Warehouse,Manufacturing,Submit -> Validate -> Approve -> Complete,Performance,Search Manufacturing Dynamics365 Warehouse,User has Dynamics365 access and Manufacturing data exists,"1. Open Warehouse.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",High,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-SUP-00035,Dynamics365,supply_chain,Warehouse,Manufacturing,Draft -> Review -> Publish -> Archive,Functional,Validate Manufacturing Dynamics365 Warehouse,User has Dynamics365 access and Manufacturing data exists,"1. Open Warehouse.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Low,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-SUP-00036,Dynamics365,supply_chain,Warehouse,Manufacturing,Configure -> Execute -> Verify -> Close,Accessibility,Escalate Manufacturing Dynamics365 Warehouse,User has Dynamics365 access and Manufacturing data exists,"1. Open Warehouse.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",High,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-SUP-00037,Dynamics365,supply_chain,Warehouse,Healthcare,Create -> Approve -> Post -> Report,Integration,Edit Healthcare Dynamics365 Warehouse,User has Dynamics365 access and Healthcare data exists,"1. Open Warehouse.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Medium,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-SUP-00038,Dynamics365,supply_chain,Warehouse,Healthcare,Submit -> Validate -> Approve -> Complete,Performance,Update Healthcare Dynamics365 Warehouse,User has Dynamics365 access and Healthcare data exists,"1. Open Warehouse.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",High,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-SUP-00039,Dynamics365,supply_chain,Warehouse,Healthcare,Draft -> Review -> Publish -> Archive,Performance,Update Healthcare Dynamics365 Warehouse,User has Dynamics365 access and Healthcare data exists,"1. Open Warehouse.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",High,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-SUP-00040,Dynamics365,supply_chain,Warehouse,Healthcare,Configure -> Execute -> Verify -> Close,Integration,Clone Healthcare Dynamics365 Warehouse,User has Dynamics365 access and Healthcare data exists,"1. Open Warehouse.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Medium,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-SUP-00041,Dynamics365,supply_chain,Warehouse,Professional Services,Create -> Approve -> Post -> Report,Performance,Archive Professional Services Dynamics365 Warehouse,User has Dynamics365 access and Professional Services data exists,"1. Open Warehouse.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Low,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-SUP-00042,Dynamics365,supply_chain,Warehouse,Professional Services,Submit -> Validate -> Approve -> Complete,Integration,Search Professional Services Dynamics365 Warehouse,User has Dynamics365 access and Professional Services data exists,"1. Open Warehouse.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",High,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-SUP-00043,Dynamics365,supply_chain,Warehouse,Professional Services,Draft -> Review -> Publish -> Archive,Regression,Route Professional Services Dynamics365 Warehouse,User has Dynamics365 access and Professional Services data exists,"1. Open Warehouse.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Low,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-SUP-00044,Dynamics365,supply_chain,Warehouse,Professional Services,Configure -> Execute -> Verify -> Close,Performance,Reject Professional Services Dynamics365 Warehouse,User has Dynamics365 access and Professional Services data exists,"1. Open Warehouse.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Medium,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-SUP-00045,Dynamics365,supply_chain,Warehouse,Public Sector,Create -> Approve -> Post -> Report,Security,Clone Public Sector Dynamics365 Warehouse,User has Dynamics365 access and Public Sector data exists,"1. Open Warehouse.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",High,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-SUP-00046,Dynamics365,supply_chain,Warehouse,Public Sector,Submit -> Validate -> Approve -> Complete,Regression,Route Public Sector Dynamics365 Warehouse,User has Dynamics365 access and Public Sector data exists,"1. Open Warehouse.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Low,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-SUP-00047,Dynamics365,supply_chain,Warehouse,Public Sector,Draft -> Review -> Publish -> Archive,Integration,Archive Public Sector Dynamics365 Warehouse,User has Dynamics365 access and Public Sector data exists,"1. Open Warehouse.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",High,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-SUP-00048,Dynamics365,supply_chain,Warehouse,Public Sector,Configure -> Execute -> Verify -> Close,Performance,Search Public Sector Dynamics365 Warehouse,User has Dynamics365 access and Public Sector data exists,"1. Open Warehouse.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",High,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-SUP-00049,Dynamics365,supply_chain,Warehouse,Finance,Create -> Approve -> Post -> Report,Security,Delete Finance Dynamics365 Warehouse,User has Dynamics365 access and Finance data exists,"1. Open Warehouse.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Medium,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-SUP-00050,Dynamics365,supply_chain,Warehouse,Finance,Submit -> Validate -> Approve -> Complete,Security,Approve Finance Dynamics365 Warehouse,User has Dynamics365 access and Finance data exists,"1. Open Warehouse.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",High,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-SUP-00051,Dynamics365,supply_chain,Warehouse,Finance,Draft -> Review -> Publish -> Archive,Functional,Submit Finance Dynamics365 Warehouse,User has Dynamics365 access and Finance data exists,"1. Open Warehouse.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",High,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-SUP-00052,Dynamics365,supply_chain,Warehouse,Finance,Configure -> Execute -> Verify -> Close,Functional,Delete Finance Dynamics365 Warehouse,User has Dynamics365 access and Finance data exists,"1. Open Warehouse.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Low,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-SUP-00053,Dynamics365,supply_chain,Warehouse,Technology,Create -> Approve -> Post -> Report,Regression,Edit Technology Dynamics365 Warehouse,User has Dynamics365 access and Technology data exists,"1. Open Warehouse.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Low,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-SUP-00054,Dynamics365,supply_chain,Warehouse,Technology,Submit -> Validate -> Approve -> Complete,Performance,Search Technology Dynamics365 Warehouse,User has Dynamics365 access and Technology data exists,"1. Open Warehouse.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",High,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-SUP-00055,Dynamics365,supply_chain,Warehouse,Technology,Draft -> Review -> Publish -> Archive,Integration,Escalate Technology Dynamics365 Warehouse,User has Dynamics365 access and Technology data exists,"1. Open Warehouse.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Medium,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-SUP-00056,Dynamics365,supply_chain,Warehouse,Technology,Configure -> Execute -> Verify -> Close,Regression,Submit Technology Dynamics365 Warehouse,User has Dynamics365 access and Technology data exists,"1. Open Warehouse.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Low,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-SUP-00057,Dynamics365,supply_chain,Procurement,Retail,Create -> Approve -> Post -> Report,UI,Clone Retail Dynamics365 Procurement,User has Dynamics365 access and Retail data exists,"1. Open Procurement.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",High,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-SUP-00058,Dynamics365,supply_chain,Procurement,Retail,Submit -> Validate -> Approve -> Complete,Accessibility,Edit Retail Dynamics365 Procurement,User has Dynamics365 access and Retail data exists,"1. Open Procurement.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",High,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
