Test Case ID,Product,Folder,Capability,Domain,Flow,Test Type,Scenario,Preconditions,Steps,Expected Result,Priority,Sample Data
WEB-SEC-00012,WebApps,security,security,Retail,Render -> Interact -> Persist -> Report,Accessibility,Submit WebApps security,WebApps access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-SEC-00013,WebApps,security,security,Marketplace,Render -> Interact -> Persist -> Report,Security,Create WebApps security,WebApps access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-SEC-00014,WebApps,security,security,Retail,Browse -> Add -> Checkout -> Confirm,Integration,Edit WebApps security,WebApps access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-SEC-00015,WebApps,security,security,Retail,Browse -> Add -> Checkout -> Confirm,Regression,Escalate WebApps security,WebApps access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-SEC-00016,WebApps,security,security,SaaS,Open -> Authenticate -> Use -> Close,Functional,Archive WebApps security,WebApps access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-SEC-00017,WebApps,security,security,SaaS,Render -> Interact -> Persist -> Report,Security,Escalate WebApps security,WebApps access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-SEC-00018,WebApps,security,security,Retail,Render -> Interact -> Persist -> Report,Integration,Submit WebApps security,WebApps access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-SEC-00019,WebApps,security,security,Media,Browse -> Add -> Checkout -> Confirm,Integration,Submit WebApps security,WebApps access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-SEC-00020,WebApps,security,security,Marketplace,Open -> Authenticate -> Use -> Close,Integration,Search WebApps security,WebApps access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-SEC-00021,WebApps,security,security,Media,Browse -> Add -> Checkout -> Confirm,Performance,Clone WebApps security,WebApps access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-SEC-00022,WebApps,security,security,Marketplace,Open -> Authenticate -> Use -> Close,Security,Archive WebApps security,WebApps access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-SEC-00023,WebApps,security,security,Marketplace,Render -> Interact -> Persist -> Report,Regression,Restore WebApps security,WebApps access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-SEC-00024,WebApps,security,security,Marketplace,Render -> Interact -> Persist -> Report,Integration,Search WebApps security,WebApps access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-SEC-00025,WebApps,security,security,SaaS,Open -> Authenticate -> Use -> Close,Accessibility,Submit WebApps security,WebApps access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-SEC-00026,WebApps,security,security,SaaS,Open -> Authenticate -> Use -> Close,Functional,Archive WebApps security,WebApps access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-SEC-00027,WebApps,security,security,Media,Browse -> Add -> Checkout -> Confirm,Security,Delete WebApps security,WebApps access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-SEC-00028,WebApps,security,security,Media,Open -> Authenticate -> Use -> Close,Security,Escalate WebApps security,WebApps access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-SEC-00029,WebApps,security,security,Marketplace,Open -> Authenticate -> Use -> Close,UI,Submit WebApps security,WebApps access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-SEC-00030,WebApps,security,security,Marketplace,Render -> Interact -> Persist -> Report,Functional,Archive WebApps security,WebApps access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-SEC-00031,WebApps,security,security,SaaS,Open -> Authenticate -> Use -> Close,Security,Approve WebApps security,WebApps access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-SEC-00032,WebApps,security,security,Marketplace,Render -> Interact -> Persist -> Report,Regression,Validate WebApps security,WebApps access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-SEC-00033,WebApps,security,security,Retail,Browse -> Add -> Checkout -> Confirm,Integration,Delete WebApps security,WebApps access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-SEC-00034,WebApps,security,security,Retail,Open -> Authenticate -> Use -> Close,Functional,Reject WebApps security,WebApps access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-SEC-00035,WebApps,security,security,Marketplace,Open -> Authenticate -> Use -> Close,Functional,Reject WebApps security,WebApps access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-SEC-00036,WebApps,security,security,Retail,Open -> Authenticate -> Use -> Close,Security,Archive WebApps security,WebApps access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-SEC-00037,WebApps,security,security,Marketplace,Browse -> Add -> Checkout -> Confirm,Performance,Validate WebApps security,WebApps access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-SEC-00038,WebApps,security,security,Media,Render -> Interact -> Persist -> Report,Performance,Search WebApps security,WebApps access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-SEC-00039,WebApps,security,security,Media,Open -> Authenticate -> Use -> Close,Security,Approve WebApps security,WebApps access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-SEC-00040,WebApps,security,security,SaaS,Open -> Authenticate -> Use -> Close,UI,Archive WebApps security,WebApps access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-SEC-00041,WebApps,security,security,Media,Open -> Authenticate -> Use -> Close,Functional,Edit WebApps security,WebApps access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-SEC-00042,WebApps,security,security,Media,Browse -> Add -> Checkout -> Confirm,Performance,Search WebApps security,WebApps access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-SEC-00043,WebApps,security,security,Marketplace,Render -> Interact -> Persist -> Report,Integration,Reject WebApps security,WebApps access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-SEC-00044,WebApps,security,security,Media,Open -> Authenticate -> Use -> Close,Security,Archive WebApps security,WebApps access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-SEC-00045,WebApps,security,security,Marketplace,Open -> Authenticate -> Use -> Close,UI,Restore WebApps security,WebApps access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-SEC-00046,WebApps,security,security,Retail,Render -> Interact -> Persist -> Report,Functional,Restore WebApps security,WebApps access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-SEC-00047,WebApps,security,security,Media,Browse -> Add -> Checkout -> Confirm,Integration,Create WebApps security,WebApps access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-SEC-00048,WebApps,security,security,Retail,Browse -> Add -> Checkout -> Confirm,Accessibility,Restore WebApps security,WebApps access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-SEC-00049,WebApps,security,security,SaaS,Render -> Interact -> Persist -> Report,Integration,Edit WebApps security,WebApps access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-SEC-00050,WebApps,security,security,SaaS,Open -> Authenticate -> Use -> Close,Accessibility,Clone WebApps security,WebApps access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-SEC-00051,WebApps,security,security,Retail,Open -> Authenticate -> Use -> Close,Performance,Delete WebApps security,WebApps access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-SEC-00052,WebApps,security,security,Retail,Browse -> Add -> Checkout -> Confirm,Functional,Reject WebApps security,WebApps access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-SEC-00053,WebApps,security,security,Media,Browse -> Add -> Checkout -> Confirm,Integration,Update WebApps security,WebApps access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-SEC-00054,WebApps,security,security,Media,Browse -> Add -> Checkout -> Confirm,UI,Reject WebApps security,WebApps access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-SEC-00055,WebApps,security,security,Media,Open -> Authenticate -> Use -> Close,Regression,Archive WebApps security,WebApps access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-SEC-00056,WebApps,security,security,Retail,Render -> Interact -> Persist -> Report,Regression,Restore WebApps security,WebApps access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-SEC-00057,WebApps,security,security,Retail,Render -> Interact -> Persist -> Report,UI,Approve WebApps security,WebApps access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-SEC-00058,WebApps,security,security,Retail,Browse -> Add -> Checkout -> Confirm,Accessibility,Create WebApps security,WebApps access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-SEC-00059,WebApps,security,security,Marketplace,Open -> Authenticate -> Use -> Close,Regression,Route WebApps security,WebApps access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-SEC-00060,WebApps,security,security,Marketplace,Render -> Interact -> Persist -> Report,Regression,Create WebApps security,WebApps access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-SEC-00061,WebApps,security,security,SaaS,Render -> Interact -> Persist -> Report,Integration,Submit WebApps security,WebApps access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-SEC-00062,WebApps,security,security,Marketplace,Render -> Interact -> Persist -> Report,Integration,Validate WebApps security,WebApps access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-SEC-00063,WebApps,security,security,SaaS,Open -> Authenticate -> Use -> Close,Performance,Delete WebApps security,WebApps access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-SEC-00064,WebApps,security,security,SaaS,Render -> Interact -> Persist -> Report,Security,Search WebApps security,WebApps access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-SEC-00065,WebApps,security,security,Marketplace,Browse -> Add -> Checkout -> Confirm,Security,Create WebApps security,WebApps access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-SEC-00066,WebApps,security,security,SaaS,Render -> Interact -> Persist -> Report,Functional,Validate WebApps security,WebApps access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-SEC-00067,WebApps,security,security,Marketplace,Open -> Authenticate -> Use -> Close,Functional,Route WebApps security,WebApps access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-SEC-00068,WebApps,security,security,Retail,Browse -> Add -> Checkout -> Confirm,Functional,Reject WebApps security,WebApps access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-SEC-00069,WebApps,security,security,Retail,Render -> Interact -> Persist -> Report,Functional,Clone WebApps security,WebApps access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-SEC-00070,WebApps,security,security,Marketplace,Open -> Authenticate -> Use -> Close,Performance,Restore WebApps security,WebApps access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-SEC-00071,WebApps,security,security,Marketplace,Browse -> Add -> Checkout -> Confirm,Accessibility,Approve WebApps security,WebApps access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-SEC-00072,WebApps,security,security,Retail,Render -> Interact -> Persist -> Report,Accessibility,Restore WebApps security,WebApps access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-SEC-00073,WebApps,security,security,SaaS,Render -> Interact -> Persist -> Report,Functional,Archive WebApps security,WebApps access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-SEC-00074,WebApps,security,security,Media,Open -> Authenticate -> Use -> Close,UI,Restore WebApps security,WebApps access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-SEC-00075,WebApps,security,security,Media,Render -> Interact -> Persist -> Report,Security,Route WebApps security,WebApps access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-SEC-00076,WebApps,security,security,SaaS,Browse -> Add -> Checkout -> Confirm,Security,Search WebApps security,WebApps access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-SEC-00077,WebApps,security,security,Marketplace,Render -> Interact -> Persist -> Report,Accessibility,Edit WebApps security,WebApps access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-SEC-00078,WebApps,security,security,SaaS,Browse -> Add -> Checkout -> Confirm,Performance,Delete WebApps security,WebApps access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-SEC-00079,WebApps,security,security,Retail,Open -> Authenticate -> Use -> Close,Regression,Delete WebApps security,WebApps access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-SEC-00080,WebApps,security,security,SaaS,Render -> Interact -> Persist -> Report,Integration,Validate WebApps security,WebApps access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-SEC-00081,WebApps,security,security,Marketplace,Browse -> Add -> Checkout -> Confirm,UI,Search WebApps security,WebApps access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-SEC-00082,WebApps,security,security,SaaS,Open -> Authenticate -> Use -> Close,Regression,Escalate WebApps security,WebApps access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-SEC-00083,WebApps,security,security,Retail,Browse -> Add -> Checkout -> Confirm,Security,Submit WebApps security,WebApps access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-SEC-00084,WebApps,security,security,Media,Open -> Authenticate -> Use -> Close,Performance,Route WebApps security,WebApps access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-SEC-00085,WebApps,security,security,Marketplace,Browse -> Add -> Checkout -> Confirm,UI,Route WebApps security,WebApps access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-SEC-00086,WebApps,security,security,Marketplace,Open -> Authenticate -> Use -> Close,UI,Submit WebApps security,WebApps access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-SEC-00087,WebApps,security,security,Marketplace,Render -> Interact -> Persist -> Report,Performance,Reject WebApps security,WebApps access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-SEC-00088,WebApps,security,security,SaaS,Render -> Interact -> Persist -> Report,Security,Delete WebApps security,WebApps access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-SEC-00089,WebApps,security,security,SaaS,Open -> Authenticate -> Use -> Close,Integration,Update WebApps security,WebApps access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-SEC-00090,WebApps,security,security,Media,Open -> Authenticate -> Use -> Close,Security,Submit WebApps security,WebApps access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-SEC-00091,WebApps,security,security,Media,Open -> Authenticate -> Use -> Close,Regression,Submit WebApps security,WebApps access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-SEC-00092,WebApps,security,security,Retail,Browse -> Add -> Checkout -> Confirm,Performance,Delete WebApps security,WebApps access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-SEC-00093,WebApps,security,security,Media,Open -> Authenticate -> Use -> Close,Regression,Route WebApps security,WebApps access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-SEC-00094,WebApps,security,security,Retail,Open -> Authenticate -> Use -> Close,Regression,Route WebApps security,WebApps access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
